OSEBuildingID,proportionparking,Proportionbat,old_built,PropertyGFATotal,NumberofBuildings,NumberofFloors,mean_GFA_per_floor,prop_gfa_largest_property,diff_prop_gfa_largest_property_per_type,SteamUse(kBtu)_pct,Electricity(kBtu)_pct,NaturalGas(kBtu)_pct,Longitude,Latitude,SiteEnergyUseWN(kBtu),SiteEUIWN(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,ENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_infrequent_sklearn,PrimaryPropertyType_Large Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Other,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility,PrimaryPropertyType_infrequent_sklearn,Neighborhood_lcaps_downtown,Neighborhood_lcaps_east,Neighborhood_lcaps_greater duwamish,Neighborhood_lcaps_lake union,Neighborhood_lcaps_magnolia / queen anne,Neighborhood_lcaps_northeast,Neighborhood_lcaps_northwest,Neighborhood_lcaps_infrequent_sklearn,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Worship Facility,LargestPropertyUseType_infrequent_sklearn,BuildingType,PrimaryPropertyType,Neighborhood_lcaps,LargestPropertyUseType,BuildingType_cat,PrimaryPropertyType_cat,Neighborhood_lcaps_cat,LargestPropertyUseType_cat
25670,0.0,1.0,110,20897,1.0,3,5224.25,0.48944824615973587,-0.2969582303108141,0.0,0.7516063441265841,0.24839365587341594,-122.31845,47.61508,1031474.188,60.5,17.79,0.85,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
25671,0.0,1.0,100,36940,1.0,2,12313.333333333334,1.0,0.12668125506261685,0.0,1.0,0.0,-122.31847,47.61478,336745.4063,9.100000381,2.35,0.06,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,east,Retail Store,0,11,4,44
25672,0.0,1.0,103,22866,1.0,3,5716.5,1.0,0.21359352352945005,0.0,0.7609973216375283,0.23900267836247172,-122.31859,47.61435,1213909.875,53.09999847,20.76,0.91,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
25673,0.0,1.0,96,30240,1.0,1,15120.0,1.0649801587301588,0.19166141379277568,0.0,0.839268812068697,0.16073118793130306,-122.31984,47.61466,1316900.75,40.0,18.19,0.6,78.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,east,Retail Store,0,11,4,44
25694,0.0,1.0,54,28586,1.0,2,9528.666666666666,0.9452879031693836,0.07453064737029813,0.0,1.0,0.0,-122.31937,47.65729,5078204.0,187.8999939,35.4,1.24,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,northeast,Other,0,8,9,22
25709,0.0,1.0,108,28800,1.0,3,7200.0,0.75,-0.13545801784459321,0.0,0.2623176653935775,0.7376823346064225,-122.32394,47.59766,4644346.0,161.3000031,190.45,6.61,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,downtown,Hotel,0,2,3,10
25711,0.0,1.0,103,28800,1.0,3,7200.0,1.0,0.11450415604984032,0.0,0.4477122512567728,0.5522877487432272,-122.32474,47.59697,935833.1875,32.5,29.21,1.01,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Restaurant,downtown,Restaurant,0,10,3,43
25713,0.0,1.0,37,35202,1.0,3,8800.5,0.6882279415942276,-0.09817853487632233,0.0,1.0,0.0,-122.32415,47.59644,3605755.5,108.0999985,25.14,0.71,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
25743,0.0,1.0,106,24600,1.0,2,8200.0,1.0,0.009825607403749825,0.0,0.7802573551622063,0.21974264483779377,-122.32661,47.61426,347690.5938,14.10000038,5.66,0.23,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,east,Worship Facility,0,17,4,51
25745,0.0,1.0,116,48850,1.0,1,24425.0,0.5880245649948823,-0.40214982760136786,0.7669876529192307,0.22560177135421314,0.007410575726556244,-122.32613,47.60514,1259282.25,34.29999924,65.05,1.33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,east,Worship Facility,0,17,4,51
25772,0.0,1.0,55,54863,1.0,3,13715.75,2.0,0.0,0.0,1.0,0.0,-122.38672,47.58767,2066851.25,18.79999924,14.21,0.26,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hospital,southwest,Hospital (General Medical & Surgical),0,1,12,9
25839,0.0,1.0,52,25000,1.0,1,12500.0,0.53572,-0.36604757319978254,0.0,0.4331704124067922,0.5668295875932078,-122.33289,47.55317,2044286.625,81.80000305,65.89,2.64,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
25842,0.0,1.0,56,25000,1.0,1,12500.0,0.96,0.05823242680021745,0.0,0.5008045080311494,0.49919549196885055,-122.33294,47.55544,342696.3125,13.69999981,8.61,0.34,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
25844,0.0,1.0,89,22622,1.0,1,11311.0,1.0167093979312174,0.08413708902664252,0.0,0.4075000387558844,0.5924999612441155,-122.33448,47.55523,872014.3125,37.90000153,26.56,1.17,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,greater duwamish,Manufacturing/Industrial Plant,0,8,5,15
25847,0.0,1.0,99,27544,1.0,3,6886.0,0.811973569561429,0.02556709309087901,0.0,0.7852477735085318,0.2147522264914682,-122.32657,47.61543,1092060.75,48.79999924,17.41,0.63,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
25886,0.0,1.0,27,47415,1.0,7,5926.875,0.5459031951913951,-0.24050328127915488,0.0,1.0,0.0,-122.34592,47.61161,1552850.625,45.59999847,10.31,0.22,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
25907,0.0,1.0,55,22960,1.0,3,5740.0,1.0,0.11971788457197396,0.0,0.23922863084047424,0.7607713691595257,-122.34218,47.63644,2447325.5,106.5999985,95.38,4.15,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,magnolia / queen anne,Other - Entertainment/Public Assembly,0,8,7,24
25932,0.0,1.0,68,22778,1.0,1,11389.0,0.9304592150320484,0.057140470094665274,0.0,0.09081279350561774,0.9091872064943822,-122.27706,47.66816,2675057.75,61.20000076,120.86,5.31,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Mixed Use Property,northeast,Retail Store,0,7,9,44
25935,0.0,1.0,60,21562,1.0,2,7187.333333333333,0.9763472776180318,-0.013827114978218424,0.0,0.2189532605911819,0.7810467394088181,-122.38733,47.68517,1000251.875,46.59999847,37.28,1.73,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,ballard,Worship Facility,0,17,0,51
25954,0.0,1.0,57,25753,1.0,1,12876.5,1.0,0.11971788457197396,0.0,0.16801245165550419,0.8319875483444958,-122.29006,47.62322,1612521.0,62.59999847,62.51,2.43,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,central,Other - Entertainment/Public Assembly,0,8,1,24
26002,0.0,1.0,48,24200,1.0,1,12100.0,1.0,0.009825607403749825,0.0,0.5642361846316164,0.4357638153683836,-122.28026,47.53857,900697.125,37.20000076,22.38,0.92,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,southeast,Worship Facility,0,17,11,51
26040,0.0,1.0,22,66610,1.0,3,16652.5,1.0016514036931392,0.05638442300539903,0.0,0.5144063575050322,0.4855936424949678,-122.37039,47.56785,742571.5,11.10000038,18.81,0.28,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Self-Storage Facility,delridge,Self-Storage Facility,0,12,2,45
26233,0.0,1.0,66,36000,1.0,1,18000.0,0.9444444444444444,0.07368718864535895,0.0,0.8016438598122408,0.1983561401877592,-122.33289,47.56774,3823703.75,108.0,58.79,1.63,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,greater duwamish,Other,0,8,5,22
26098,0.0,1.0,78,23222,1.0,2,7740.666666666667,0.6461975712686245,-0.3688095304153842,0.0,0.1727759592675571,0.8272240407324429,-122.3535,47.71387,1331981.25,88.80000305,55.06,2.37,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,northwest,K-12 School,0,3,10,11
26115,0.0,1.0,92,24476,1.0,2,8158.666666666667,0.30646347442392546,-0.5189883420013581,0.0,0.4046127539110777,0.5953872460889224,-122.3253,47.61426,2800725.0,117.1999969,91.69,3.75,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,east,Fitness Center/Health Club/Gym,0,7,4,7
26119,0.0,1.0,106,24750,1.0,2,8250.0,0.7773737373737374,-0.09594500756364577,0.0,0.3733881770678883,0.6266118229321117,-122.32481,47.61386,906960.625,40.20000076,28.07,1.13,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,east,Retail Store,0,11,4,44
26125,0.0,1.0,112,60000,1.0,3,15000.0,0.81305,-0.2019571016840087,0.0,0.4239557103519688,0.5760442896480312,-122.32594,47.61339,3928621.25,80.5,121.63,2.03,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,east,K-12 School,0,3,4,11
26126,0.0,1.0,62,46560,1.0,2,15520.0,1.0,0.11971788457197396,0.0,0.6077881944746133,0.3922118055253867,-122.32592,47.61449,734550.6875,15.80000019,17.31,0.37,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,east,Other - Entertainment/Public Assembly,0,8,4,24
26139,0.0,1.0,36,30408,1.0,3,7602.0,0.8221520652459879,0.08618349504321743,0.0,1.0,0.0,-122.34268,47.63303,1469861.875,58.79999924,10.04,0.33,61.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,magnolia / queen anne,Bank Branch,0,8,7,2
26146,0.0,1.0,96,30109,1.0,3,7527.25,0.9432395629213857,0.1568330864508357,0.0,0.6478630041288147,0.35213699587118535,-122.34078,47.63439,1589657.75,56.0,34.03,1.13,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
26154,0.0,1.0,56,25481,1.0,2,8493.666666666666,1.0,0.21359352352945005,0.0,0.23911350997710173,0.7608864900228983,-122.36712,47.63985,1052797.5,41.29999924,38.59,1.51,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
26183,0.0,1.0,104,27788,1.0,2,9262.666666666666,1.173528141643875,0.387121665173325,0.0,0.783073545409344,0.21692645459065593,-122.33082,47.62298,2127889.25,56.79999924,35.99,1.3,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,lake union,Office,0,13,6,21
26218,0.20583157490888165,0.7941684250911184,26,41704,1.0,4,6624.0,1.0,0.11454198215540679,0.0,0.498581459221904,0.501418540778096,-122.34473,47.729,1974631.125,47.29999924,58.52,1.4,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,northwest,Hotel,0,2,10,10
26235,0.0,1.0,75,22324,1.0,2,7441.333333333333,0.9406916323239563,0.03892405912417374,0.0,0.32927914464656893,0.6707208553534311,-122.33358,47.56683,723060.1875,34.40000153,22.33,1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
26236,0.0,1.0,70,31360,1.0,2,10453.333333333334,1.0204081632653061,0.1401260478372801,0.0,0.6529411491918187,0.3470588508081813,-122.33358,47.5661,1886366.625,58.90000153,39.65,1.26,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,greater duwamish,Other - Entertainment/Public Assembly,0,8,5,24
26237,0.0,1.0,69,30496,1.0,1,15248.0,0.4703567681007345,-0.40296197683664864,0.0,0.650477522365194,0.3495224776348061,-122.33362,47.56555,2217613.5,68.0,46.01,1.51,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Mixed Use Property,greater duwamish,Retail Store,0,7,5,44
26254,0.0,1.0,94,27600,1.0,3,6900.0,0.4773550724637681,-0.3090514040067818,0.0,0.8970182371699509,0.10298176283004913,-122.3238,47.61545,1103795.25,49.40000153,12.57,0.46,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
26331,0.23221612068421385,0.7677838793157862,19,31686,1.0,3,6082.0,0.8182478066022849,0.03184133013173496,0.0,1.0,0.0,-122.3391,47.66117,2305643.5,72.80000305,16.07,0.51,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,lake union,Office,0,13,6,21
26348,0.22604330561174796,0.773956694388252,35,26694,1.0,3,5165.0,0.9333183486925901,0.14691187222204016,0.0,1.0,0.0,-122.33438,47.6483,735909.0,29.5,5.02,0.19,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,lake union,Office,0,13,6,21
26359,0.0,1.0,44,29400,1.0,1,14700.0,0.8503401360544217,-0.0514274371453608,0.0,1.0,0.0,-122.34429,47.70833,227509.5,9.100000381,1.59,0.05,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,northwest,Non-Refrigerated Warehouse,0,16,10,20
26379,0.0,1.0,24,22452,1.0,3,5613.0,1.0,0.11454198215540679,0.0,0.42148052887513565,0.5785194711248643,-122.32091,47.54774,1269576.0,56.5,41.88,1.87,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,greater duwamish,Hotel,0,2,5,10
26392,0.0,1.0,104,25767,1.0,2,8589.0,0.6766018550859627,-0.0593667151168078,0.0,1.0,0.0,-122.31279,47.66148,1620383.625,92.90000153,11.02,0.43,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,northeast,Bank Branch,0,8,9,2
26393,0.0,1.0,63,33910,1.0,4,6782.0,0.4301091123562371,-0.44320963258114604,0.0,0.6967853353624082,0.3032146646375918,-122.31279,47.66188,1904055.75,65.59999847,38.21,1.13,75.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,northeast,Retail Store,0,11,9,44
26396,0.0,1.0,89,78401,1.0,2,26133.666666666668,0.7959082154564355,-0.19426617713981464,0.0,0.3817295915217949,0.618270408478205,-122.31224,47.6645,2846592.0,36.29999924,87.41,1.11,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,northeast,Worship Facility,0,17,9,51
26460,0.0,1.0,37,78716,1.0,2,26238.666666666668,0.5243533716144113,-0.3774142015853712,0.0,0.8969262634631318,0.10307373653686827,-122.33435,47.64748,4311327.5,54.79999924,48.13,0.61,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,lake union,Non-Refrigerated Warehouse,0,16,6,20
26465,0.0,1.0,106,33300,1.0,2,11100.0,0.9231231231231232,-0.09188397856088559,0.0,0.21063512786458433,0.7893648721354157,-122.33692,47.66389,1903636.375,61.90000153,69.2,2.08,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,lake union,K-12 School,0,3,6,11
26473,0.0,1.0,59,28808,1.0,1,14404.0,1.082129963898917,0.19088932702842998,0.0,0.6188446885078107,0.38115531149218934,-122.33594,47.66185,9450746.0,303.2000122,226.73,7.87,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Supermarket / Grocery Store,lake union,Supermarket/Grocery Store,0,14,6,48
26528,0.25044697132231997,0.74955302867768,59,27966,1.0,1,10481.0,0.74955302867768,-0.03685344779286992,0.0,1.0,0.0,-122.3134,47.66345,1181649.25,56.40000153,7.67,0.27,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,northeast,Office,0,13,9,21
26529,0.0,1.0,66,26226,1.0,1,13113.0,0.984824220239457,0.09358358336896999,0.0,0.7049852004333124,0.2950147995666877,-122.31389,47.66429,7798479.5,301.8999939,156.18,5.96,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Supermarket / Grocery Store,northeast,Supermarket/Grocery Store,0,14,9,48
26535,0.4508126359162184,0.5491873640837817,40,34948,1.0,2,6397.666666666667,0.5489012246766625,-0.18706734552610804,0.0,1.0,0.0,-122.31393,47.6616,1223177.375,63.79999924,8.09,0.23,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,northeast,Bank Branch,0,7,9,2
26587,0.265655304338585,0.734344695661415,18,37639,1.0,3,6910.0,0.5428943383192965,-0.2435121381512535,0.0,1.0,0.0,-122.32661,47.6342,6197824.5,221.3999939,43.21,1.15,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,lake union,Office,0,13,6,21
26594,0.0,1.0,116,21420,1.0,1,10710.0,0.4864612511671335,-0.2837018680767717,0.0,0.8912336841274208,0.10876631587257922,-122.33327,47.60135,812371.625,41.79999924,9.72,0.45,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,downtown,Museum,0,8,3,19
26596,0.0,1.0,116,20880,1.0,1,10440.0,1.0,0.21359352352945005,0.0,1.0,0.0,-122.33197,47.6011,683274.0,32.70000076,4.76,0.23,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
26600,0.0,1.0,50,26000,1.0,3,6500.0,0.5,-0.28640647647054995,0.0,0.7714329524117716,0.22856704758822843,-122.33197,47.59938,1063035.875,40.90000153,18.62,0.72,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,downtown,Office,0,7,3,21
26601,0.0,1.0,116,38675,1.0,3,9668.75,0.31286360698125404,-0.4735428694892959,0.0,0.6602590189588591,0.33974098104114087,-122.33201,47.59954,1956121.125,119.4000015,43.91,1.14,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
26602,0.0,1.0,87,49951,1.0,4,9990.2,0.6414085804088007,-0.1449978960617493,0.07441503912983018,0.4076231398674755,0.5179618210026944,-122.33195,47.59986,5683758.0,101.4000015,185.33,3.71,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nonresidential COS,Small- and Mid-Sized Office,downtown,Office,1,13,3,21
26611,0.0,1.0,6,25880,1.0,2,8626.666666666666,1.0,0.1521787839519645,0.0,0.9300066744672786,0.06999332553272138,-122.26935,47.5195,1956483.5,75.59999847,19.81,0.77,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Medical Office,southeast,Medical Office,0,6,11,16
